FullName,LastFirst,FirstName,LastName,Party,County,District,FormattedDistrict,EmployeeNo,InOfficeCount,PossibleVoteCount,CorrectVoteCount,IncorrectVoteCount,AbsenceCount,PresidingCount,MaxLegislatorScore,RawScore,PercentMissed,VotingPercent,VotingGrade,SponsorRawScore,CombinedPercent,CombinedGrade
Rep. Brian Sullivan (D),"Sullivan, Brian",Brian,Sullivan,D,Sullivan,1,Sullivan-01,408813,108,108,15,93,0,0,192.5,26.5,0,13.7662337662338,CT,0,13.7662337662338,CT
Rep. Jessica Grill (D),"Grill, Jessica",Jessica,Grill,D,Hillsborough,18,Hillsborough-18,409106,108,108,15,93,0,0,192.5,26.5,0,13.7662337662338,CT,-0.166666666625,13.5995670996088,CT
Rep. Charlotte DiLorenzo (D),"DiLorenzo, Charlotte",Charlotte,DiLorenzo,D,Rockingham,10,Rockingham-10,408612,108,108,14,93,1,0,192.5,26.5,0.925925925925926,13.7662337662338,CT,-0.16666666665,13.5995670995838,CT
Rep. Lucius Parshall (D),"Parshall, Lucius",Lucius,Parshall,D,Cheshire,8,Cheshire-08,408976,108,108,15,92,1,0,192.5,28,0.925925925925926,14.5454545454545,CT,-1,13.5454545454545,CT
Rep. Gerald Ward (D),"Ward, Gerald",Gerald,Ward,D,Rockingham,27,Rockingham-27,377188,108,108,13,89,6,0,192.5,26,5.55555555555556,13.5064935064935,CT,0,13.5064935064935,CT
Rep. Kristina Schultz (D),"Schultz, Kristina",Kristina,Schultz,D,Merrimack,29,Merrimack-29,408808,108,108,8,83,17,0,192.5,28,15.7407407407407,14.5454545454545,CT,-1.16666666665,13.3787878788045,CT
Rep. Wendy Thomas (D),"Thomas, Wendy",Wendy,Thomas,D,Hillsborough,12,Hillsborough-12,408864,108,108,15,93,0,0,192.5,27.5,0,14.2857142857143,CT,-0.916666666675,13.3690476190393,CT
Rep. Bill Bolton (D),"Bolton, Bill",Bill,Bolton,D,Grafton,8,Grafton-08,409070,108,108,13,95,0,0,192.5,24.5,0,12.7272727272727,CT,0.58333333335,13.3106060606227,CT
Rep. Marjorie Smith (D),"Smith, Marjorie",Marjorie,Smith,D,Strafford,10,Strafford-10,376166,108,108,14,93,1,0,192.5,26.5,0.925925925925926,13.7662337662338,CT,-0.499999999975,13.2662337662588,CT
Rep. Richard Ames (D),"Ames, Richard",Richard,Ames,D,Cheshire,13,Cheshire-13,377061,108,108,14,94,0,0,192.5,25.5,0,13.2467532467533,CT,0,13.2467532467533,CT
Rep. Thomas Southworth (D),"Southworth, Thomas",Thomas,Southworth,D,Strafford,11,Strafford-11,377316,108,108,15,92,1,0,192.5,25.5,0.925925925925926,13.2467532467533,CT,0,13.2467532467533,CT
Rep. Jennifer Morton (D),"Morton, Jennifer",Jennifer,Morton,D,Hillsborough,34,Hillsborough-34,409135,108,108,14,91,3,0,192.5,25.5,2.77777777777778,13.2467532467533,CT,0,13.2467532467533,CT
Rep. Thomas Schamberg (D),"Schamberg, Thomas",Thomas,Schamberg,D,Merrimack,6,Merrimack-06,377166,108,108,13,84,11,0,192.5,24.5,10.1851851851852,12.7272727272727,CT,0.416666666675,13.1439393939477,CT
Rep. Latha Mangipudi (D),"Mangipudi, Latha",Latha,Mangipudi,D,Hillsborough,11,Hillsborough-11,377200,108,108,13,90,5,0,192.5,26.25,4.62962962962963,13.6363636363636,CT,-0.5,13.1363636363636,CT
Rep. Erik Johnson (D),"Johnson, Erik",Erik,Johnson,D,Strafford,11,Strafford-11,409202,33,108,5,28,0,0,46,6,0,13.0434782608696,CT,0,13.0434782608696,CT
Rep. Amanda Toll (D),"Toll, Amanda",Amanda,Toll,D,Cheshire,15,Cheshire-15,408980,108,108,11,86,11,0,192.5,26,10.1851851851852,13.5064935064935,CT,-0.5,13.0064935064935,CT
Rep. Rosemarie Rung (D),"Rung, Rosemarie",Rosemarie,Rung,D,Hillsborough,12,Hillsborough-12,408862,108,108,17,91,0,0,192.5,28.5,0,14.8051948051948,CT,-1.833333333325,12.9718614718698,CT
Rep. William Palmer (D),"Palmer, William",William,Palmer,D,Sullivan,2,Sullivan-02,409145,108,108,15,92,1,0,192.5,26.5,0.925925925925926,13.7662337662338,CT,-1,12.7662337662338,CT
Rep. Peter Schmidt (D),"Schmidt, Peter",Peter,Schmidt,D,Strafford,14,Strafford-14,376521,108,108,16,92,0,0,192.5,25.5,0,13.2467532467533,CT,-0.5,12.7467532467533,CT
Rep. Thomas Buco (D),"Buco, Thomas",Thomas,Buco,D,Carroll,1,Carroll-01,376645,108,108,10,88,10,0,192.5,25.5,9.25925925925926,13.2467532467533,CT,-0.5,12.7467532467533,CT
Rep. Cathryn Harvey (D),"Harvey, Cathryn",Cathryn,Harvey,D,Cheshire,6,Cheshire-06,408479,108,108,15,91,2,0,192.5,24.5,1.85185185185185,12.7272727272727,CT,0,12.7272727272727,CT
Rep. Louis Juris (D),"Juris, Louis",Louis,Juris,D,Hillsborough,7,Hillsborough-07,409114,108,108,15,93,0,0,192.5,24.5,0,12.7272727272727,CT,0,12.7272727272727,CT
Rep. Zoe Manos (D),"Manos, Zoe",Zoe,Manos,D,Rockingham,12,Rockingham-12,409128,108,108,13,95,0,0,192.5,24.5,0,12.7272727272727,CT,0,12.7272727272727,CT
Rep. Jerry Stringham (D),"Stringham, Jerry",Jerry,Stringham,D,Grafton,3,Grafton-03,408834,108,108,15,93,0,0,192.5,24.5,0,12.7272727272727,CT,0,12.7272727272727,CT
Rep. Catherine Rombeau (D),"Rombeau, Catherine",Catherine,Rombeau,D,Hillsborough,2,Hillsborough-02,409057,108,108,16,92,0,0,192.5,26.5,0,13.7662337662338,CT,-1.083333333325,12.6829004329088,CT
Rep. Hope Damon (D),"Damon, Hope",Hope,Damon,D,Sullivan,8,Sullivan-08,409085,108,108,15,93,0,0,192.5,23.5,0,12.2077922077922,CT,0.25,12.4577922077922,CT
Rep. Heather Baldwin (D),"Baldwin, Heather",Heather,Baldwin,D,Grafton,4,Grafton-04,409064,108,108,14,94,0,0,192.5,25.5,0,13.2467532467533,CT,-0.916666666675,12.3300865800782,CT
Rep. Peter Bixby (D),"Bixby, Peter",Peter,Bixby,D,Strafford,13,Strafford-13,377070,108,108,15,93,0,0,192.5,26.5,0,13.7662337662338,CT,-1.5,12.2662337662338,CT
Rep. Ned Raynolds (D),"Raynolds, Ned",Ned,Raynolds,D,Rockingham,39,Rockingham-39,409159,108,108,15,93,0,0,192.5,23.5,0,12.2077922077922,CT,0,12.2077922077922,CT
Rep. Russell Muirhead (D),"Muirhead, Russell",Russell,Muirhead,D,Grafton,12,Grafton-12,408991,108,108,16,91,1,0,192.5,25,0.925925925925926,12.987012987013,CT,-0.916666666675,12.070346320338,CT
Rep. Dennis Malloy (D),"Malloy, Dennis",Dennis,Malloy,D,Rockingham,24,Rockingham-24,377137,108,108,13,95,0,0,192.5,24.5,0,12.7272727272727,CT,-0.75,11.9772727272727,CT
Rep. Laurel Stavis (D),"Stavis, Laurel",Laurel,Stavis,D,Grafton,13,Grafton-13,408840,108,108,12,95,1,0,192.5,24,0.925925925925926,12.4675324675325,CT,-0.5,11.9675324675325,CT
Rep. Judi Lanza (D),"Lanza, Judi",Judi,Lanza,D,Hillsborough,29,Hillsborough-29,409121,108,108,14,93,1,0,192.5,23,0.925925925925926,11.948051948052,CT,0,11.948051948052,CT
Rep. Christal Lloyd (D),"Lloyd, Christal",Christal,Lloyd,D,Hillsborough,8,Hillsborough-08,409124,108,108,12,90,6,0,192.5,23,5.55555555555556,11.948051948052,CT,0,11.948051948052,CT
Rep. Cecilia Rich (D),"Rich, Cecilia",Cecilia,Rich,D,Strafford,12,Strafford-12,408937,108,108,13,92,3,0,192.5,23,2.77777777777778,11.948051948052,CT,0,11.948051948052,CT
Rep. Heather Raymond (D),"Raymond, Heather",Heather,Raymond,D,Hillsborough,5,Hillsborough-05,409158,108,108,14,94,0,0,192.5,22.5,0,11.6883116883117,CT,0.25,11.9383116883117,CT
Rep. Rebecca McWilliams (D),"McWilliams, Rebecca",Rebecca,McWilliams,D,Merrimack,30,Merrimack-30,408898,108,108,14,92,2,0,192.5,26,1.85185185185185,13.5064935064935,CT,-1.749999999975,11.7564935065185,CT
Rep. Kathy Staub (D),"Staub, Kathy",Kathy,Staub,D,Hillsborough,25,Hillsborough-25,409176,108,108,13,95,0,0,192.5,24.5,0,12.7272727272727,CT,-1,11.7272727272727,CT
Rep. Mark Paige (D),"Paige, Mark",Mark,Paige,D,Rockingham,11,Rockingham-11,409042,108,108,15,93,0,0,192.5,24.5,0,12.7272727272727,CT,-1,11.7272727272727,CT
Rep. Jane Beaulieu (D),"Beaulieu, Jane",Jane,Beaulieu,D,Hillsborough,19,Hillsborough-19,376550,108,108,13,93,2,0,192.5,22.5,1.85185185185185,11.6883116883117,CT,0,11.6883116883117,CT
Rep. Barry Faulkner (D),"Faulkner, Barry",Barry,Faulkner,D,Cheshire,10,Cheshire-10,407628,108,108,15,93,0,0,192.5,22.5,0,11.6883116883117,CT,0,11.6883116883117,CT
Rep. Nicole Leapley (D),"Leapley, Nicole",Nicole,Leapley,D,Hillsborough,22,Hillsborough-22,409122,108,108,15,93,0,0,192.5,22.5,0,11.6883116883117,CT,0,11.6883116883117,CT
Rep. Juliet Smith (D),"Smith, Juliet",Juliet,Smith,D,Hillsborough,18,Hillsborough-18,409172,108,108,15,93,0,0,192.5,22.5,0,11.6883116883117,CT,0,11.6883116883117,CT
Rep. Peter Lovett (D),"Lovett, Peter",Peter,Lovett,D,Grafton,8,Grafton-08,409125,108,108,14,93,1,0,192.5,22.5,0.925925925925926,11.6883116883117,CT,0,11.6883116883117,CT
Rep. Jessica LaMontagne (D),"LaMontagne, Jessica",Jessica,LaMontagne,D,Strafford,17,Strafford-17,409120,108,108,15,93,0,0,192.5,22.5,0,11.6883116883117,CT,0,11.6883116883117,CT
Rep. Daniel Fitzpatrick (D),"Fitzpatrick, Daniel",Daniel,Fitzpatrick,D,Strafford,19,Strafford-19,409095,108,108,15,93,0,0,192.5,22.5,0,11.6883116883117,CT,0,11.6883116883117,CT
Rep. Philip Jones (D),"Jones, Philip",Philip,Jones,D,Cheshire,3,Cheshire-03,409113,108,108,12,94,2,0,192.5,22.5,1.85185185185185,11.6883116883117,CT,0,11.6883116883117,CT
Rep. Paige Beauchemin (D),"Beauchemin, Paige",Paige,Beauchemin,D,Hillsborough,3,Hillsborough-03,409199,108,108,12,91,5,0,192.5,22.5,4.62962962962963,11.6883116883117,CT,0,11.6883116883117,CT
Rep. Corinne Morse (D),"Morse, Corinne",Corinne,Morse,D,Grafton,9,Grafton-09,409134,108,108,13,95,0,0,192.5,21.5,0,11.1688311688312,CT,0.5,11.6688311688312,CT
Rep. Matthew Wilhelm (D),"Wilhelm, Matthew",Matthew,Wilhelm,D,Hillsborough,40,Hillsborough-40,408887,108,108,15,93,0,0,192.5,24.5,0,12.7272727272727,CT,-1.25,11.4772727272727,CT
Rep. Gaby Grossman (D),"Grossman, Gaby",Gaby,Grossman,D,Rockingham,11,Rockingham-11,408918,108,108,12,93,3,0,192.5,23.5,2.77777777777778,12.2077922077922,CT,-0.75,11.4577922077922,CT
Rep. Linda DiSilvestro (D),"DiSilvestro, Linda",Linda,DiSilvestro,D,Hillsborough,17,Hillsborough-17,377091,108,108,13,93,2,0,192.5,23,1.85185185185185,11.948051948052,CT,-0.5,11.448051948052,CT
Rep. Carry Spier (D),"Spier, Carry",Carry,Spier,D,Hillsborough,6,Hillsborough-06,409174,108,108,13,94,1,0,192.5,22.5,0.925925925925926,11.6883116883117,CT,-0.25,11.4383116883117,CT
Rep. Joan Hamblet (D),"Hamblet, Joan",Joan,Hamblet,D,Rockingham,26,Rockingham-26,409045,108,108,14,93,1,0,192.5,22.5,0.925925925925926,11.6883116883117,CT,-0.25,11.4383116883117,CT
Rep. Steve Shurtleff (D),"Shurtleff, Steve",Steve,Shurtleff,D,Merrimack,15,Merrimack-15,376628,108,108,13,95,0,0,192.5,23.5,0,12.2077922077922,CT,-0.833333333325,11.3744588744672,CT
Rep. Cam Kenney (D),"Kenney, Cam",Cam,Kenney,D,Strafford,10,Strafford-10,408932,108,108,15,93,0,0,192.5,26.5,0,13.7662337662338,CT,-2.5,11.2662337662338,CT
Rep. Daniel LeClerc (D),"LeClerc, Daniel",Daniel,LeClerc,D,Hillsborough,34,Hillsborough-34,409123,108,108,15,93,0,0,192.5,22.5,0,11.6883116883117,CT,-0.5,11.1883116883117,CT
Rep. Lucy Weber (D),"Weber, Lucy",Lucy,Weber,D,Cheshire,5,Cheshire-05,376668,108,108,14,94,0,0,192.5,21.5,0,11.1688311688312,CT,0,11.1688311688312,CT
Rep. Eric Turer (D),"Turer, Eric",Eric,Turer,D,Rockingham,6,Rockingham-06,409182,108,108,14,94,0,0,192.5,21.5,0,11.1688311688312,CT,0,11.1688311688312,CT
Rep. Trinidad Tellez (D),"Tellez, Trinidad",Trinidad,Tellez,D,Hillsborough,40,Hillsborough-40,409180,108,108,14,94,0,0,192.5,21.5,0,11.1688311688312,CT,0,11.1688311688312,CT
Rep. Alicia Gregg (D),"Gregg, Alicia",Alicia,Gregg,D,Hillsborough,7,Hillsborough-07,409105,108,108,13,93,2,0,192.5,21.5,1.85185185185185,11.1688311688312,CT,0,11.1688311688312,CT
Rep. Gail Pare (D),"Pare, Gail",Gail,Pare,D,Strafford,16,Strafford-16,409147,108,108,14,94,0,0,192.5,21.5,0,11.1688311688312,CT,0,11.1688311688312,CT
Rep. Frances Nutter-Upham (D),"Nutter-Upham, Frances",Frances,Nutter-Upham,D,Hillsborough,8,Hillsborough-08,408875,108,108,14,94,0,0,192.5,21.5,0,11.1688311688312,CT,0,11.1688311688312,CT
Rep. Henry  Noël (D),"Noël, Henry ",Henry ,Noël,D,Coos,5,Coos-05,408832,108,108,14,94,0,0,192.5,21.5,0,11.1688311688312,CT,0,11.1688311688312,CT
Rep. Angela Brennan (D),"Brennan, Angela",Angela,Brennan,D,Merrimack,9,Merrimack-09,409071,108,108,15,93,0,0,192.5,23.5,0,12.2077922077922,CT,-1.25,10.9577922077922,CT
Rep. James MacKay (D),"MacKay, James",James,MacKay,D,Merrimack,18,Merrimack-18,376028,108,108,12,93,3,0,192.5,21,2.77777777777778,10.9090909090909,CT,0,10.9090909090909,CT
Rep. David Paige (D),"Paige, David",David,Paige,D,Carroll,1,Carroll-01,409144,108,108,18,90,0,0,192.5,28.5,0,14.8051948051948,CT,-3.99999999995,10.8051948052448,CT
Rep. Jaci Grote (D),"Grote, Jaci",Jaci,Grote,D,Rockingham,24,Rockingham-24,408923,108,108,12,95,1,0,192.5,24,0.925925925925926,12.4675324675325,CT,-1.66666666665,10.8008658008825,CT
Rep. Mary Jane Wallner (D),"Wallner, Mary Jane",Mary Jane,Wallner,D,Merrimack,19,Merrimack-19,368423,108,108,14,93,1,0,192.5,27,0.925925925925926,14.025974025974,CT,-3.25,10.775974025974,CT
Rep. Sue Newman (D),"Newman, Sue",Sue,Newman,D,Hillsborough,4,Hillsborough-04,408537,108,108,12,95,1,0,192.5,20.5,0.925925925925926,10.6493506493507,CT,0,10.6493506493507,CT
Rep. Dru Fox (D),"Fox, Dru",Dru,Fox,D,Cheshire,2,Cheshire-02,408975,108,108,13,95,0,0,192.5,20.5,0,10.6493506493507,CT,0,10.6493506493507,CT
Rep. Mary Hakken-Phillips (D),"Hakken-Phillips, Mary",Mary,Hakken-Phillips,D,Grafton,12,Grafton-12,408990,108,108,13,95,0,0,192.5,20.5,0,10.6493506493507,CT,0,10.6493506493507,CT
Rep. Laura Telerski (D),"Telerski, Laura",Laura,Telerski,D,Hillsborough,11,Hillsborough-11,408878,108,108,13,95,0,0,192.5,20.5,0,10.6493506493507,CT,0,10.6493506493507,CT
Rep. Cassandra  Levesque (D),"Levesque, Cassandra ",Cassandra ,Levesque,D,Strafford,4,Strafford-04,408930,108,108,11,93,4,0,192.5,20,3.7037037037037,10.3896103896104,CT,0,10.3896103896104,CT
Rep. Gerri Cannon (D),"Cannon, Gerri",Gerri,Cannon,D,Strafford,12,Strafford-12,408935,108,108,10,93,5,0,192.5,19.5,4.62962962962963,10.1298701298701,CT,0.16666666665,10.2965367965201,CT
Rep. Sherry Dutzy (D),"Dutzy, Sherry",Sherry,Dutzy,D,Hillsborough,6,Hillsborough-06,408872,108,108,17,91,0,0,192.5,24.5,0,12.7272727272727,CT,-2.499999999975,10.2272727272977,CT
Rep. Amy Bradley (D),"Bradley, Amy",Amy,Bradley,D,Hillsborough,41,Hillsborough-41,409018,108,108,10,88,10,0,192.5,21.5,9.25925925925926,11.1688311688312,CT,-1,10.1688311688312,CT
Rep. Allison Knab (D),"Knab, Allison",Allison,Knab,D,Rockingham,12,Rockingham-12,409118,108,108,12,96,0,0,192.5,21.5,0,11.1688311688312,CT,-1,10.1688311688312,CT
Rep. Thomas Cormen (D),"Cormen, Thomas",Thomas,Cormen,D,Grafton,15,Grafton-15,409084,108,108,15,93,0,0,192.5,21.5,0,11.1688311688312,CT,-1,10.1688311688312,CT
Rep. Chris Muns (D),"Muns, Chris",Chris,Muns,D,Rockingham,29,Rockingham-29,377150,108,108,13,95,0,0,192.5,20.5,0,10.6493506493507,CT,-0.5,10.1493506493507,CT
Rep. Julie Gilman (D),"Gilman, Julie",Julie,Gilman,D,Rockingham,11,Rockingham-11,408615,108,108,13,95,0,0,192.5,20.5,0,10.6493506493507,CT,-0.5,10.1493506493507,CT
Rep. Ray Newman (D),"Newman, Ray",Ray,Newman,D,Hillsborough,4,Hillsborough-04,408871,108,108,13,95,0,0,192.5,20.5,0,10.6493506493507,CT,-0.5,10.1493506493507,CT
Rep. Suzanne Vail (D),"Vail, Suzanne",Suzanne,Vail,D,Hillsborough,6,Hillsborough-06,377185,108,108,15,93,0,0,192.5,24.5,0,12.7272727272727,CT,-2.58333333335,10.1439393939227,CT
Rep. Alexis Simpson (D),"Simpson, Alexis",Alexis,Simpson,D,Rockingham,33,Rockingham-33,377314,108,108,15,93,0,0,192.5,22.5,0,11.6883116883117,CT,-1.75,9.93831168831169,CT
Rep. Megan Murray (D),"Murray, Megan",Megan,Murray,D,Hillsborough,37,Hillsborough-37,408943,108,108,14,94,0,0,192.5,21.5,0,11.1688311688312,CT,-1.25,9.91883116883117,CT
Rep. Nicholas Germana (D),"Germana, Nicholas",Nicholas,Germana,D,Cheshire,1,Cheshire-01,409100,108,108,15,93,0,0,192.5,27.5,0,14.2857142857143,CT,-4.5,9.78571428571429,CT
Rep. Nancy Murphy (D),"Murphy, Nancy",Nancy,Murphy,D,Hillsborough,12,Hillsborough-12,408861,108,108,16,92,0,0,192.5,24.5,0,12.7272727272727,CT,-3,9.72727272727273,CT
Rep. Anita Burroughs (D),"Burroughs, Anita",Anita,Burroughs,D,Carroll,2,Carroll-02,408822,108,108,11,96,1,0,192.5,18.5,0.925925925925926,9.61038961038961,CT,0.08333333335,9.69372294373961,CT
Rep. Muriel Hall (D),"Hall, Muriel",Muriel,Hall,D,Merrimack,9,Merrimack-09,409056,108,108,13,95,0,0,192.5,20.5,0,10.6493506493507,CT,-1,9.64935064935065,CT
Rep. Linda Harriott-Gathright (D),"Harriott-Gathright, Linda",Linda,Harriott-Gathright,D,Hillsborough,10,Hillsborough-10,377113,108,108,11,97,0,0,192.5,18.5,0,9.61038961038961,CT,-0.08333333335,9.52705627703961,CT
Rep. John Cloutier (D),"Cloutier, John",John,Cloutier,D,Sullivan,6,Sullivan-06,375829,108,108,13,95,0,0,192.5,21.5,0,11.1688311688312,CT,-1.75,9.41883116883117,CT
Rep. Mary Heath (D),"Heath, Mary",Mary,Heath,D,Hillsborough,41,Hillsborough-41,377199,108,108,14,94,0,0,192.5,21.5,0,11.1688311688312,CT,-1.75,9.41883116883117,CT
Rep. Corinne Cascadden (D),"Cascadden, Corinne",Corinne,Cascadden,D,Coos,5,Coos-05,409078,108,108,11,92,5,0,192.5,21.5,4.62962962962963,11.1688311688312,CT,-1.75,9.41883116883117,CT
Rep. Chuck Grassie (D),"Grassie, Chuck",Chuck,Grassie,D,Strafford,8,Strafford-08,408725,108,108,13,95,0,0,192.5,20.5,0,10.6493506493507,CT,-1.25,9.39935064935065,CT
Rep. Stephen Woodcock (D),"Woodcock, Stephen",Stephen,Woodcock,D,Carroll,1,Carroll-01,408824,108,108,13,95,0,0,192.5,20.5,0,10.6493506493507,CT,-1.499999999975,9.14935064937565,CT
Rep. Karen Ebel (D),"Ebel, Karen",Karen,Ebel,D,Merrimack,7,Merrimack-07,377093,108,108,11,97,0,0,192.5,18.5,0,9.61038961038961,CT,-0.5,9.11038961038961,CT
Rep. Loren Selig (D),"Selig, Loren",Loren,Selig,D,Strafford,10,Strafford-10,409168,108,108,14,94,0,0,192.5,25.5,0,13.2467532467533,CT,-4.25,8.99675324675325,CT
