FullName,LastFirst,FirstName,LastName,Party,County,District,FormattedDistrict,EmployeeNo,InOfficeCount,PossibleVoteCount,CorrectVoteCount,IncorrectVoteCount,AbsenceCount,PresidingCount,MaxLegislatorScore,RawScore,PercentMissed,VotingPercent,VotingGrade,SponsorRawScore,CombinedPercent,CombinedGrade
Rep. Lex Berezhny (R),"Berezhny, Lex",Lex,Berezhny,R,Grafton,9,Grafton-09,408988,67,67,63,4,0,0,142,134,0,94.3661971830986,A,1.916666666725,96.2828638498236,A
Rep. Diane Pauer (R),"Pauer, Diane",Diane,Pauer,R,Hillsborough,26,Hillsborough-26,409010,67,67,63,4,0,0,142,134,0,94.3661971830986,A,1.916666666725,96.2828638498236,A
Rep. Lino Avellani (R),"Avellani, Lino",Lino,Avellani,R,Carroll,5,Carroll-05,377205,67,67,64,3,0,0,142,136,0,95.7746478873239,A,0.500000000025,96.2746478873489,A
Rep. Alan Bershtein (R),"Bershtein, Alan",Alan,Bershtein,R,Rockingham,2,Rockingham-02,408899,67,67,64,3,0,0,142,136,0,95.7746478873239,A,0.25,96.0246478873239,A
Rep. Scott Wallace (R),"Wallace, Scott",Scott,Wallace,R,Rockingham,12,Rockingham-12,408431,67,67,62,2,3,0,142,136.5,4.47761194029851,96.1267605633803,A,-0.25,95.8767605633803,A
Rep. Chris True (R),"True, Chris",Chris,True,R,Rockingham,4,Rockingham-04,377268,67,67,62,5,0,0,142,133,0,93.6619718309859,A,2.083333333375,95.7453051643609,A
Rep. Alicia Lekas (R),"Lekas, Alicia",Alicia,Lekas,R,Hillsborough,37,Hillsborough-37,408880,67,67,64,3,0,0,142,134,0,94.3661971830986,A,1.249999999975,95.6161971830736,A
Rep. Andrew Prout (R),"Prout, Andrew",Andrew,Prout,R,Hillsborough,37,Hillsborough-37,408359,67,67,60,3,4,0,142,131.5,5.97014925373134,92.6056338028169,A,2.83333333335,95.4389671361669,A
Rep. Lisa Post (R),"Post, Lisa",Lisa,Post,R,Hillsborough,4,Hillsborough-04,408996,67,67,63,4,0,0,142,134,0,94.3661971830986,A,0.833333333375,95.1995305164736,A
Rep. Dawn Johnson (R),"Johnson, Dawn",Dawn,Johnson,R,Belknap,3,Belknap-03,408965,67,67,62,4,1,0,142,133,1.49253731343284,93.6619718309859,A,1.5,95.1619718309859,A
Rep. Mark Warden (R),"Warden, Mark",Mark,Warden,R,Hillsborough,15,Hillsborough-15,377049,67,67,58,1,8,0,142,133,11.9402985074627,93.6619718309859,A,1.416666666725,95.0786384977109,A
Rep. Julius Soti (R),"Soti, Julius",Julius,Soti,R,Rockingham,7,Rockingham-07,409036,67,67,63,3,1,0,142,135,1.49253731343284,95.0704225352113,A,0,95.0704225352113,A
Rep. Brian Seaworth (R),"Seaworth, Brian",Brian,Seaworth,R,Merrimack,20,Merrimack-20,377023,67,67,61,4,2,0,142,133,2.98507462686567,93.6619718309859,A,0.916666666675,94.5786384976609,A
Rep. Michael Harrington (R),"Harrington, Michael",Michael,Harrington,R,Strafford,3,Strafford-03,376347,67,67,60,3,4,0,142,134,5.97014925373134,94.3661971830986,A,0,94.3661971830986,A
Rep. Tom Ploszaj (R),"Ploszaj, Tom",Tom,Ploszaj,R,Belknap,1,Belknap-01,408962,67,67,63,4,0,0,142,134,0,94.3661971830986,A,0,94.3661971830986,A
Rep. Diane Kelley (R),"Kelley, Diane",Diane,Kelley,R,Hillsborough,25,Hillsborough-25,409009,67,67,62,4,1,0,142,133.5,1.49253731343284,94.0140845070423,A,0,94.0140845070423,A
Rep. Jim Kofalt (R),"Kofalt, Jim",Jim,Kofalt,R,Hillsborough,4,Hillsborough-04,408995,67,67,59,5,3,0,142,129,4.47761194029851,90.8450704225352,A-,3.000000000025,93.8450704225602,A
Rep. William Foster (R),"Foster, William",William,Foster,R,Hillsborough,5,Hillsborough-05,408997,67,67,62,5,0,0,142,132,0,92.9577464788732,A,0.83333333335,93.7910798122232,A
Rep. Peter Torosian (R),"Torosian, Peter",Peter,Torosian,R,Rockingham,14,Rockingham-14,408418,67,67,61,5,1,0,142,132,1.49253731343284,92.9577464788732,A,0.666666666675,93.6244131455482,A
Rep. Erica Layon (R),"Layon, Erica",Erica,Layon,R,Rockingham,6,Rockingham-06,409035,67,67,61,6,0,0,142,129,0,90.8450704225352,A-,2.5833333334,93.4284037559352,A
Rep. Leah Cushman (R),"Cushman, Leah",Leah,Cushman,R,Hillsborough,2,Hillsborough-02,408994,67,67,59,3,5,0,142,130.5,7.46268656716418,91.9014084507042,A-,1.499999999975,93.4014084506792,A
Rep. Carol McGuire (R),"McGuire, Carol",Carol,McGuire,R,Merrimack,29,Merrimack-29,376841,67,67,61,5,1,0,142,130.5,1.49253731343284,91.9014084507042,A-,1.166666666725,93.0680751174292,A
Rep. Susan DeLemus (R),"DeLemus, Susan",Susan,DeLemus,R,Strafford,24,Strafford-24,376930,67,67,62,5,0,0,142,132,0,92.9577464788732,A,0,92.9577464788732,A
Rep. Barbara Comtois (R),"Comtois, Barbara",Barbara,Comtois,R,Belknap,7,Belknap-07,408274,67,67,61,4,2,0,142,132,2.98507462686567,92.9577464788732,A,-0.083333333325,92.8744131455482,A
Rep. Deborah Hobson (R),"Hobson, Deborah",Deborah,Hobson,R,Rockingham,35,Rockingham-35,408927,67,67,59,5,3,0,142,128,4.47761194029851,90.1408450704225,A-,2.6666666667,92.8075117371225,A
Rep. Leonard Turcotte (R),"Turcotte, Leonard",Leonard,Turcotte,R,Strafford,4,Strafford-04,377269,67,67,60,7,0,0,142,128,0,90.1408450704225,A-,2.166666666725,92.3075117371475,A
Rep. Jeffrey Greeson (R),"Greeson, Jeffrey",Jeffrey,Greeson,R,Grafton,16,Grafton-16,408993,67,67,62,5,0,0,142,132,0,92.9577464788732,A,-0.66666666665,92.2910798122232,A
Rep. Thomas Kaczynski (R),"Kaczynski, Thomas",Thomas,Kaczynski,R,Strafford,22,Strafford-22,377241,67,67,62,5,0,0,142,131,0,92.2535211267606,A,0,92.2535211267606,A
Rep. Gail Sanborn (R),"Sanborn, Gail",Gail,Sanborn,R,Grafton,6,Grafton-06,408986,67,67,61,6,0,0,142,131,0,92.2535211267606,A,0,92.2535211267606,A
Rep. Walter Spilsbury (R),"Spilsbury, Walter",Walter,Spilsbury,R,Sullivan,8,Sullivan-08,409050,67,67,61,6,0,0,142,131,0,92.2535211267606,A,0,92.2535211267606,A
Rep. Bob Greene (R),"Greene, Bob",Bob,Greene,R,Hillsborough,37,Hillsborough-37,408879,67,67,61,6,0,0,142,130,0,91.5492957746479,A-,0.583333333325,92.1326291079729,A
Rep. Keith Ammon (R),"Ammon, Keith",Keith,Ammon,R,Hillsborough,40,Hillsborough-40,377204,67,67,58,4,5,0,142,129,7.46268656716418,90.8450704225352,A-,1.166666666725,92.0117370892602,A
Rep. James Qualey (R),"Qualey, James",James,Qualey,R,Cheshire,11,Cheshire-11,408977,67,67,60,7,0,0,142,130,0,91.5492957746479,A-,0,91.5492957746479,A-
Rep. Fenton Groen (R),"Groen, Fenton",Fenton,Groen,R,Strafford,23,Strafford-23,409049,67,67,61,6,0,0,142,130,0,91.5492957746479,A-,0,91.5492957746479,A-
Rep. Nick White (R),"White, Nick",Nick,White,R,Merrimack,20,Merrimack-20,409027,67,67,57,2,8,0,142,128.5,11.9402985074627,90.4929577464789,A-,0.583333333325,91.0762910798039,A-
Rep. Jose Cambrils (R),"Cambrils, Jose",Jose,Cambrils,R,Merrimack,9,Merrimack-09,409025,67,67,61,6,0,0,142,129,0,90.8450704225352,A-,0,90.8450704225352,A-
Rep. Judy Aron (R),"Aron, Judy",Judy,Aron,R,Sullivan,7,Sullivan-07,408942,67,67,59,8,0,0,142,126,0,88.7323943661972,A-,1.83333333325,90.5657276994472,A-
Rep. Keith Erf (R),"Erf, Keith",Keith,Erf,R,Hillsborough,2,Hillsborough-02,408845,67,67,60,7,0,0,142,128,0,90.1408450704225,A-,0.33333333335,90.4741784037725,A-
Rep. Al Baldasaro (R),"Baldasaro, Al",Al,Baldasaro,R,Rockingham,5,Rockingham-05,376740,67,67,57,5,5,0,142,128,7.46268656716418,90.1408450704225,A-,0,90.1408450704225,A-
Rep. Dennis Green (R),"Green, Dennis",Dennis,Green,R,Rockingham,13,Rockingham-13,377777,67,67,60,7,0,0,142,128,0,90.1408450704225,A-,0,90.1408450704225,A-
Rep. Paul Terry (R),"Terry, Paul",Paul,Terry,R,Belknap,5,Belknap-05,409053,67,67,60,7,0,0,142,128,0,90.1408450704225,A-,0,90.1408450704225,A-
Rep. Jonathan Smith (R),"Smith, Jonathan",Jonathan,Smith,R,Carroll,5,Carroll-05,408971,67,67,56,3,8,0,142,127,11.9402985074627,89.4366197183099,A-,0.6666666667,90.1032863850099,A-
Rep. Aidan Ankarberg (R),"Ankarberg, Aidan",Aidan,Ankarberg,R,Strafford,10,Strafford-10,409047,67,67,57,5,5,0,142,126.5,7.46268656716418,89.0845070422535,A-,0.916666666675,90.0011737089285,A-
Rep. James Spillane (R),"Spillane, James",James,Spillane,R,Rockingham,2,Rockingham-02,377264,67,67,59,7,1,0,142,126,1.49253731343284,88.7323943661972,A-,1.083333333375,89.8157276995722,A-
Rep. Mark Alliegro (R),"Alliegro, Mark",Mark,Alliegro,R,Grafton,7,Grafton-07,408987,67,67,59,8,0,0,142,127,0,89.4366197183099,A-,0,89.4366197183099,A-
Rep. Gregory Hill (R),"Hill, Gregory",Gregory,Hill,R,Merrimack,3,Merrimack-03,376948,67,67,57,9,1,0,142,124,1.49253731343284,87.3239436619718,A-,2.08333333335,89.4072769953218,A-
Rep. Louise Andrus (R),"Andrus, Louise",Louise,Andrus,R,Merrimack,1,Merrimack-01,409020,67,67,59,7,1,0,142,126,1.49253731343284,88.7323943661972,A-,0.5,89.2323943661972,A-
Rep. Kurt Wuelper (R),"Wuelper, Kurt",Kurt,Wuelper,R,Strafford,3,Strafford-03,377277,67,67,59,8,0,0,142,126,0,88.7323943661972,A-,0.25,88.9823943661972,A-
Rep. Michael Moffett (R),"Moffett, Michael",Michael,Moffett,R,Merrimack,9,Merrimack-09,407144,67,67,58,8,1,0,142,125.5,1.49253731343284,88.3802816901408,A-,0.416666666625,88.7969483567658,A-
Rep. Gerald Griffin (R),"Griffin, Gerald",Gerald,Griffin,R,Hillsborough,5,Hillsborough-05,408314,67,67,59,8,0,0,142,126,0,88.7323943661972,A-,0,88.7323943661972,A-
Rep. Denise Smith (R),"Smith, Denise",Denise,Smith,R,Hillsborough,37,Hillsborough-37,409015,67,67,57,5,5,0,142,126,7.46268656716418,88.7323943661972,A-,0,88.7323943661972,A-
Rep. Tim Baxter (R),"Baxter, Tim",Tim,Baxter,R,Rockingham,20,Rockingham-20,409043,67,67,53,5,9,0,142,123.5,13.4328358208955,86.9718309859155,B+,1.666666666725,88.6384976526405,A-
Rep. Mark McLean (R),"McLean, Mark",Mark,McLean,R,Hillsborough,44,Hillsborough-44,377251,67,67,56,6,5,0,142,125.5,7.46268656716418,88.3802816901408,A-,0.250000000025,88.6302816901658,A-
Rep. Andrew Renzullo (R),"Renzullo, Andrew",Andrew,Renzullo,R,Hillsborough,37,Hillsborough-37,376618,67,67,58,9,0,0,142,126,0,88.7323943661972,A-,-0.16666666665,88.5657276995472,A-
Rep. Jason Osborne (R),"Osborne, Jason",Jason,Osborne,R,Rockingham,4,Rockingham-04,377253,67,67,54,5,8,0,142,124.5,11.9402985074627,87.6760563380282,A-,0.8333333333,88.5093896713282,A-
Rep. Ross Berry (R),"Berry, Ross",Ross,Berry,R,Hillsborough,44,Hillsborough-44,409019,67,67,58,7,2,0,142,125.5,2.98507462686567,88.3802816901408,A-,2.50000020685093E-11,88.3802816901659,A-
Rep. John Potucek (R),"Potucek, John",John,Potucek,R,Rockingham,6,Rockingham-06,377257,67,67,59,8,0,0,142,124,0,87.3239436619718,A-,1.000000000025,88.3239436619968,A-
Rep. Melissa Litchfield (R),"Litchfield, Melissa",Melissa,Litchfield,R,Rockingham,11,Rockingham-11,409040,67,67,55,4,8,0,142,125,11.9402985074627,88.0281690140845,A-,0,88.0281690140845,A-
Rep. Joseph Pitre (R),"Pitre, Joseph",Joseph,Pitre,R,Strafford,2,Strafford-02,377005,67,67,58,8,1,0,142,124,1.49253731343284,87.3239436619718,A-,0.6666666667,87.9906103286718,A-
Rep. Jeanine Notter (R),"Notter, Jeanine",Jeanine,Notter,R,Hillsborough,21,Hillsborough-21,376991,67,67,57,10,0,0,142,123,0,86.6197183098592,B+,1.25,87.8697183098592,A-
Rep. Vanessa Sheehan (R),"Sheehan, Vanessa",Vanessa,Sheehan,R,Hillsborough,23,Hillsborough-23,409007,67,67,57,10,0,0,142,123,0,86.6197183098592,B+,1.25,87.8697183098592,A-
Rep. Harry Bean (R),"Bean, Harry",Harry,Bean,R,Belknap,2,Belknap-02,408817,67,67,57,6,4,0,142,124.5,5.97014925373134,87.6760563380282,A-,0,87.6760563380282,A-
Rep. Michael Vose (R),"Vose, Michael",Michael,Vose,R,Rockingham,9,Rockingham-09,377272,67,67,57,10,0,0,142,124,0,87.3239436619718,A-,0,87.3239436619718,A-
Rep. Mac Kittredge (R),"Kittredge, Mac",Mac,Kittredge,R,Strafford,12,Strafford-12,408933,67,67,58,7,2,0,142,123.5,2.98507462686567,86.9718309859155,B+,0,86.9718309859155,B+
Rep. Max Abramson (R),"Abramson, Max",Max,Abramson,R,Rockingham,37,Rockingham-37,377201,67,67,57,10,0,0,142,123,0,86.6197183098592,B+,0.1666666666,86.7863849764592,B+
Rep. Dave Testerman (R),"Testerman, Dave",Dave,Testerman,R,Merrimack,2,Merrimack-02,408369,67,67,56,6,5,0,142,123.5,7.46268656716418,86.9718309859155,B+,-0.25,86.7218309859155,B+
Rep. Lindsay Tausch (R),"Tausch, Lindsay",Lindsay,Tausch,R,Hillsborough,21,Hillsborough-21,409003,7,67,6,1,0,0,15,13,0,86.6666666666667,B+,0,86.6666666666667,B+
Rep. Tina Harley (R),"Harley, Tina",Tina,Harley,R,Rockingham,20,Rockingham-20,409044,67,67,52,5,10,0,142,121.5,14.9253731343284,85.5633802816901,B+,0.75,86.3133802816902,B+
Rep. Tony Piemonte (R),"Piemonte, Tony",Tony,Piemonte,R,Rockingham,4,Rockingham-04,408902,67,67,55,8,4,0,142,122,5.97014925373134,85.9154929577465,B+,-0.25,85.6654929577465,B+
Rep. Ralph Boehm (R),"Boehm, Ralph",Ralph,Boehm,R,Hillsborough,20,Hillsborough-20,376553,67,67,55,10,2,0,142,119,2.98507462686567,83.8028169014084,B+,1.50000000005,85.3028169014585,B+
Rep. Glenn Cordelli (R),"Cordelli, Glenn",Glenn,Cordelli,R,Carroll,4,Carroll-04,377085,67,67,54,12,1,0,142,118,1.49253731343284,83.0985915492958,B+,2.00000000005,85.0985915493458,B+
Rep. Gregg Hough (R),"Hough, Gregg",Gregg,Hough,R,Belknap,3,Belknap-03,408964,67,67,55,12,0,0,142,119,0,83.8028169014084,B+,0.83333333335,84.6361502347584,B+
Rep. Kevin Verville (R),"Verville, Kevin",Kevin,Verville,R,Rockingham,2,Rockingham-02,408388,67,67,49,7,11,0,142,118,16.4179104477612,83.0985915492958,B+,1.500000000025,84.5985915493208,B+
Rep. Laurie Sanborn (R),"Sanborn, Laurie",Laurie,Sanborn,R,Hillsborough,41,Hillsborough-41,377016,67,67,49,4,14,0,142,120,20.8955223880597,84.5070422535211,B+,0,84.5070422535211,B+
Rep. Dick Marston (R),"Marston, Dick",Dick,Marston,R,Hillsborough,19,Hillsborough-19,377140,67,67,55,9,3,0,142,120,4.47761194029851,84.5070422535211,B+,0,84.5070422535211,B+
Rep. John Lewicke (R),"Lewicke, John",John,Lewicke,R,Hillsborough,26,Hillsborough-26,408346,67,67,56,11,0,0,142,120,0,84.5070422535211,B+,0,84.5070422535211,B+
Rep. Glen Aldrich (R),"Aldrich, Glen",Glen,Aldrich,R,Belknap,2,Belknap-02,377203,67,67,48,4,15,0,142,119.5,22.3880597014925,84.1549295774648,B+,0,84.1549295774648,B+
Rep. David Love (R),"Love, David",David,Love,R,Rockingham,6,Rockingham-06,408905,67,67,56,10,1,0,142,119.5,1.49253731343284,84.1549295774648,B+,-0.25,83.9049295774648,B+
Rep. Linda Gould (R),"Gould, Linda",Linda,Gould,R,Hillsborough,7,Hillsborough-07,377299,67,67,53,9,5,0,142,118,7.46268656716418,83.0985915492958,B+,0.75,83.8485915492958,B+
Rep. Paul Somero (R),"Somero, Paul",Paul,Somero,R,Hillsborough,25,Hillsborough-25,408344,67,67,53,9,5,0,142,119,7.46268656716418,83.8028169014084,B+,0,83.8028169014084,B+
Rep. Niki Kelsey (R),"Kelsey, Niki",Niki,Kelsey,R,Hillsborough,7,Hillsborough-07,408999,67,67,50,9,8,0,142,116,11.9402985074627,81.6901408450704,B+,1.75,83.4401408450704,B+
Rep. JD Bernardy (R),"Bernardy, JD",JD,Bernardy,R,Rockingham,16,Rockingham-16,409041,67,67,52,8,7,0,142,117.5,10.4477611940299,82.7464788732394,B+,0.6666666667,83.4131455399394,B+
Rep. Jodi Nelson (R),"Nelson, Jodi",Jodi,Nelson,R,Rockingham,6,Rockingham-06,409059,67,67,55,12,0,0,142,118,0,83.0985915492958,B+,0,83.0985915492958,B+
Rep. Stephen Boyd (R),"Boyd, Stephen",Stephen,Boyd,R,Merrimack,24,Merrimack-24,409029,67,67,55,12,0,0,142,118,0,83.0985915492958,B+,0,83.0985915492958,B+
Rep. Bob Lynn (R),"Lynn, Bob",Bob,Lynn,R,Rockingham,7,Rockingham-07,409037,67,67,54,13,0,0,142,118,0,83.0985915492958,B+,0,83.0985915492958,B+
Rep. Terry Roy (R),"Roy, Terry",Terry,Roy,R,Rockingham,32,Rockingham-32,408925,67,67,54,11,2,0,142,117,2.98507462686567,82.3943661971831,B+,0.66666666665,83.0610328638331,B+
Rep. Richard Tripp (R),"Tripp, Richard",Richard,Tripp,R,Rockingham,6,Rockingham-06,408408,67,67,54,12,1,0,142,117.5,1.49253731343284,82.7464788732394,B+,0.16666666665,82.9131455398894,B+
Rep. Matthew Pitaro (R),"Pitaro, Matthew",Matthew,Pitaro,R,Merrimack,22,Merrimack-22,409028,67,67,54,10,3,0,142,117.5,4.47761194029851,82.7464788732394,B+,0,82.7464788732394,B+
Rep. Oliver Ford (R),"Ford, Oliver",Oliver,Ford,R,Rockingham,4,Rockingham-04,409033,67,67,55,12,0,0,142,117,0,82.3943661971831,B+,0,82.3943661971831,B+
Rep. Peter Hayward (R),"Hayward, Peter",Peter,Hayward,R,Strafford,1,Strafford-01,408928,67,67,52,10,5,0,142,117,7.46268656716418,82.3943661971831,B+,0,82.3943661971831,B+
Rep. Thomas Walsh (R),"Walsh, Thomas",Thomas,Walsh,R,Merrimack,24,Merrimack-24,377187,67,67,52,10,5,0,142,116.5,7.46268656716418,82.0422535211268,B+,0.25,82.2922535211268,B+
Rep. Larry Gagne (R),"Gagne, Larry",Larry,Gagne,R,Hillsborough,13,Hillsborough-13,376814,67,67,52,11,4,0,142,116.5,5.97014925373134,82.0422535211268,B+,0,82.0422535211268,B+
Rep. Douglas Thomas (R),"Thomas, Douglas",Douglas,Thomas,R,Rockingham,5,Rockingham-05,377267,67,67,53,12,2,0,142,115.5,2.98507462686567,81.3380281690141,B+,0,81.3380281690141,B+
Rep. Raymond Howard (R),"Howard, Raymond",Raymond,Howard,R,Belknap,8,Belknap-08,377237,67,67,51,11,5,0,142,115,7.46268656716418,80.9859154929577,B+,0.25,81.2359154929577,B+
Rep. Beth Folsom (R),"Folsom, Beth",Beth,Folsom,R,Grafton,11,Grafton-11,408989,67,67,52,14,1,0,142,113.5,1.49253731343284,79.9295774647887,B,1.25,81.1795774647887,B+
Rep. Juliet Harvey-Bolia (R),"Harvey-Bolia, Juliet",Juliet,Harvey-Bolia,R,Belknap,4,Belknap-04,408967,67,67,53,13,1,0,142,113.5,1.49253731343284,79.9295774647887,B,1.08333333335,81.0129107981387,B+
Rep. Mark McConkey (R),"McConkey, Mark",Mark,McConkey,R,Carroll,3,Carroll-03,376495,67,67,50,10,7,0,142,114.5,10.4477611940299,80.6338028169014,B+,0.166666666675,80.8004694835764,B+
Rep. Fred Doucette (R),"Doucette, Fred",Fred,Doucette,R,Rockingham,8,Rockingham-08,377220,67,67,51,12,4,0,142,114,5.97014925373134,80.2816901408451,B+,0.5,80.7816901408451,B+
Rep. Joe Alexander (R),"Alexander, Joe",Joe,Alexander,R,Hillsborough,6,Hillsborough-06,408950,67,67,50,13,4,0,142,114.5,5.97014925373134,80.6338028169014,B+,2.50000020685093E-11,80.6338028169264,B+
Rep. Howard Pearl (R),"Pearl, Howard",Howard,Pearl,R,Merrimack,26,Merrimack-26,408383,67,67,52,13,2,0,142,114,2.98507462686567,80.2816901408451,B+,0.249999999975,80.5316901408201,B+
Rep. Jordan Ulery (R),"Ulery, Jordan",Jordan,Ulery,R,Hillsborough,37,Hillsborough-37,376635,67,67,49,10,8,0,142,113.5,11.9402985074627,79.9295774647887,B,0.166666666675,80.0962441314637,B+
Rep. Ted Gorski (R),"Gorski, Ted",Ted,Gorski,R,Hillsborough,7,Hillsborough-07,408998,67,67,52,14,1,0,142,113,1.49253731343284,79.5774647887324,B,0.500000000025,80.0774647887574,B+
Rep. Claire Rouillard (R),"Rouillard, Claire",Claire,Rouillard,R,Hillsborough,6,Hillsborough-06,377260,67,67,46,13,8,0,142,113.5,11.9402985074627,79.9295774647887,B,0,79.9295774647887,B
Rep. David Binford (R),"Binford, David",David,Binford,R,Grafton,15,Grafton-15,408297,67,67,40,2,25,0,142,111.5,37.3134328358209,78.5211267605634,B,1.333333333325,79.8544600938884,B
Rep. William Infantine (R),"Infantine, William",William,Infantine,R,Hillsborough,13,Hillsborough-13,376479,67,67,46,8,13,0,142,112.5,19.4029850746269,79.2253521126761,B,0.416666666675,79.6420187793511,B
Rep. Troy Merner (R),"Merner, Troy",Troy,Merner,R,Coos,7,Coos-07,408060,67,67,52,15,0,0,142,113,0,79.5774647887324,B,0,79.5774647887324,B
Rep. Charles Melvin (R),"Melvin, Charles",Charles,Melvin,R,Rockingham,15,Rockingham-15,408915,67,67,50,13,4,0,142,112.5,5.97014925373134,79.2253521126761,B,0,79.2253521126761,B
Rep. Jess Edwards (R),"Edwards, Jess",Jess,Edwards,R,Rockingham,4,Rockingham-04,408392,67,67,50,13,4,0,142,110.5,5.97014925373134,77.8169014084507,B,1.1666666667,78.9835680751507,B
Rep. Phyllis Katsakiores (R),"Katsakiores, Phyllis",Phyllis,Katsakiores,R,Rockingham,6,Rockingham-06,332247,67,67,51,14,2,0,142,112,2.98507462686567,78.8732394366197,B,0,78.8732394366197,B
Rep. Natalie Wells (R),"Wells, Natalie",Natalie,Wells,R,Merrimack,25,Merrimack-25,408382,67,67,52,15,0,0,142,112,0,78.8732394366197,B,0,78.8732394366197,B
Rep. John Janigian (R),"Janigian, John",John,Janigian,R,Rockingham,8,Rockingham-08,408412,67,67,51,15,1,0,142,112,1.49253731343284,78.8732394366197,B,0,78.8732394366197,B
Rep. Susan Homola (R),"Homola, Susan",Susan,Homola,R,Hillsborough,27,Hillsborough-27,409011,67,67,52,15,0,0,142,112,0,78.8732394366197,B,0,78.8732394366197,B
Rep. Cody Belanger (R),"Belanger, Cody",Cody,Belanger,R,Rockingham,9,Rockingham-09,409039,67,67,38,1,28,0,142,111,41.7910447761194,78.169014084507,B,0.5,78.669014084507,B
Rep. Barbara Griffin (R),"Griffin, Barbara",Barbara,Griffin,R,Hillsborough,6,Hillsborough-06,377233,67,67,49,14,4,0,142,111.5,5.97014925373134,78.5211267605634,B,0,78.5211267605634,B
Rep. Maureen Mooney (R),"Mooney, Maureen",Maureen,Mooney,R,Hillsborough,21,Hillsborough-21,376501,67,67,51,16,0,0,142,110,0,77.4647887323944,B,1,78.4647887323944,B
Rep. Jim Fedolfi (R),"Fedolfi, Jim",Jim,Fedolfi,R,Hillsborough,1,Hillsborough-01,408299,67,67,43,8,16,0,142,111,23.8805970149254,78.169014084507,B,0,78.169014084507,B
Rep. Richard Lascelles (R),"Lascelles, Richard",Richard,Lascelles,R,Hillsborough,20,Hillsborough-20,408331,67,67,51,16,0,0,142,111,0,78.169014084507,B,0,78.169014084507,B
Rep. Tom Dolan (R),"Dolan, Tom",Tom,Dolan,R,Rockingham,5,Rockingham-05,408903,67,67,48,12,7,0,142,110.5,10.4477611940299,77.8169014084507,B,0,77.8169014084507,B
Rep. Timothy Lang (R),"Lang, Timothy",Timothy,Lang,R,Belknap,4,Belknap-04,407925,67,67,48,12,7,0,142,108.5,10.4477611940299,76.4084507042253,B,1.333333333325,77.7417840375504,B
Rep. Tom Lanzara (R),"Lanzara, Tom",Tom,Lanzara,R,Hillsborough,28,Hillsborough-28,409012,67,67,50,17,0,0,142,108,0,76.056338028169,B,1.50000000005,77.556338028219,B
Rep. James Horgan (R),"Horgan, James",James,Horgan,R,Strafford,2,Strafford-02,408434,67,67,48,11,8,0,142,110,11.9402985074627,77.4647887323944,B,0,77.4647887323944,B
